Time Floor FloorButton Carbutton
06:16:02.0 13 Up 17
23:51:25.0 16 Up 19
17:56:23.0 18 Up 20
09:22:41.0 9 Up 18
02:46:28.0 20 Down 6
00:23:30.0 18 Up 21
10:08:11.0 10 Up 20
23:37:41.0 9 Down 4
13:53:48.0 10 Up 19
01:17:26.0 20 Up 20
17:49:00.0 6 Up 10
02:16:27.0 21 Down 4
14:48:38.0 18 Up 19
02:21:21.0 21 Down 18
09:16:52.0 17 Down 8
07:32:45.0 8 Up 9
07:36:30.0 5 Down 2
11:53:29.0 8 Down 6
23:47:10.0 11 Up 11
23:25:11.0 14 Down 4
20:50:22.0 6 Down 3
00:40:01.0 10 Down 4
12:52:13.0 9 Up 15
02:01:43.0 1 Up 17
11:37:03.0 5 Up 21
22:11:18.0 1 Up 3
17:09:34.0 20 Down 12
15:11:52.0 5 Down 3
18:49:52.0 14 Up 19
22:23:08.0 17 Down 9
12:09:40.0 11 Up 20
20:58:33.0 6 Up 14
00:07:07.0 11 Down 9
00:02:07.0 5 Up 14
12:04:00.0 14 Up 17
00:29:47.0 1 Up 13
03:55:28.0 15 Down 14
11:56:01.0 16 Down 13
23:17:32.0 20 Up 21
02:46:22.0 19 Up 20
22:27:42.0 9 Up 19
23:22:15.0 4 Up 8
03:16:27.0 6 Up 15
22:24:24.0 6 Down 3
03:42:47.0 12 Up 14
09:36:07.0 19 Down 17
15:39:53.0 6 Down 2
02:19:20.0 3 Up 3
05:04:40.0 3 Down 2
03:03:35.0 2 Up 18
03:17:31.0 14 Down 2
13:26:10.0 17 Down 5
06:20:01.0 20 Up 20
07:22:38.0 13 Up 15
15:53:45.0 9 Up 18
16:03:43.0 19 Up 21
18:24:41.0 8 Down 6
10:18:18.0 19 Up 19
02:06:47.0 3 Up 15
21:53:29.0 10 Up 15
01:43:24.0 21 Down 3
10:56:58.0 21 Up 21
07:30:19.0 13 Up 15
04:19:31.0 13 Up 15
10:09:02.0 21 Down 18
18:21:16.0 7 Up 12
08:03:36.0 15 Up 16
10:15:52.0 1 Up 10
21:12:17.0 9 Up 9
13:39:46.0 18 Down 11
05:19:10.0 13 Up 15
08:10:05.0 21 Down 4
06:04:05.0 9 Up 13
04:43:56.0 10 Down 3
20:15:06.0 3 Up 9
02:15:15.0 2 Up 11
08:44:16.0 10 Up 14
22:32:58.0 13 Up 13
05:01:33.0 3 Down 2
05:07:01.0 6 Down 5
12:22:44.0 19 Down 11
07:13:54.0 10 Up 10
06:49:35.0 19 Up 19
11:41:14.0 9 Down 7
13:01:44.0 3 Down 2
13:26:11.0 13 Down 1
22:29:20.0 13 Up 17
10:26:51.0 9 Up 21
09:41:17.0 9 Down 3
10:43:35.0 15 Up 15
06:25:05.0 9 Down 4
13:43:21.0 20 Up 20
21:29:35.0 2 Down 1
05:35:41.0 17 Up 21
06:58:43.0 7 Down 2
18:59:27.0 14 Up 15
04:23:23.0 15 Down 3
04:29:06.0 12 Up 18
16:08:10.0 8 Up 16
19:53:29.0 21 Down 10
09:40:43.0 11 Up 12
06:15:25.0 9 Down 6
13:56:37.0 7 Up 16
09:01:32.0 18 Up 19
22:25:44.0 21 Up 21
12:11:30.0 3 Down 2
15:05:09.0 4 Up 20
23:59:42.0 2 Down 1
03:29:44.0 2 Down 1
00:27:26.0 16 Up 17
10:25:29.0 21 Up 21
15:02:19.0 21 Down 10
07:52:33.0 6 Down 5
21:20:07.0 15 Up 20
02:11:34.0 1 Up 3
11:30:15.0 16 Down 10
04:31:11.0 15 Up 15
09:19:55.0 3 Up 6
20:36:17.0 1 Up 18
16:40:59.0 16 Down 12
09:18:52.0 6 Down 5
14:07:26.0 14 Down 6
12:43:08.0 12 Down 4
20:51:08.0 12 Down 1
08:22:22.0 7 Down 2
01:49:21.0 7 Up 16
18:32:48.0 20 Down 6
07:10:51.0 11 Down 4
19:50:58.0 9 Up 10
15:57:07.0 3 Up 15
10:29:22.0 18 Down 5
08:00:05.0 14 Down 1
08:01:56.0 8 Up 20
06:16:26.0 14 Up 20
12:23:11.0 3 Down 2
00:33:44.0 3 Up 3
07:25:12.0 8 Up 20
11:20:03.0 1 Up 8
20:54:26.0 9 Up 10
21:54:38.0 17 Down 8
23:22:25.0 4 Down 2
17:34:59.0 2 Down 1
20:23:56.0 20 Down 18
14:35:46.0 19 Down 2
08:08:39.0 18 Down 8
04:44:10.0 15 Down 7
02:40:56.0 17 Down 11
17:01:50.0 14 Up 19
06:56:32.0 17 Down 13
01:27:46.0 21 Down 12
18:14:46.0 1 Up 5
13:35:06.0 8 Up 8
19:52:12.0 12 Down 1
23:20:13.0 20 Up 20
21:31:51.0 18 Up 21
00:20:22.0 14 Down 12
20:22:45.0 9 Up 15
20:34:57.0 17 Up 20
13:31:11.0 8 Down 5
06:36:41.0 16 Down 14
18:02:16.0 7 Up 20
16:40:06.0 5 Up 18
21:53:06.0 15 Down 1
07:56:54.0 16 Up 20
03:54:56.0 15 Up 17
22:13:00.0 7 Up 18
01:57:57.0 14 Up 17
08:07:48.0 1 Up 11
10:43:45.0 17 Down 13
03:38:12.0 2 Up 14
13:56:21.0 7 Up 21
05:26:37.0 4 Up 19
22:08:40.0 20 Down 14
06:50:45.0 21 Up 21
17:04:26.0 10 Up 19
20:08:53.0 11 Up 15
21:41:51.0 18 Down 10
15:32:08.0 20 Up 21
20:59:17.0 14 Down 5
13:26:33.0 12 Down 7
20:13:59.0 19 Up 19
17:53:27.0 1 Up 8
18:22:24.0 3 Up 3
01:02:16.0 21 Up 21
02:49:46.0 5 Down 3
17:11:01.0 2 Up 20
06:37:54.0 6 Up 16
16:49:59.0 7 Down 5
06:06:32.0 5 Up 16
01:19:10.0 15 Down 6
20:47:07.0 18 Up 20
03:40:56.0 5 Up 9
03:09:22.0 14 Down 12
03:42:43.0 15 Down 14
15:38:30.0 20 Up 20
11:39:45.0 3 Up 9
02:49:04.0 10 Up 13
19:23:25.0 10 Down 1
13:08:45.0 21 Up 21
19:14:14.0 20 Down 9
23:11:24.0 5 Down 4
15:34:24.0 16 Up 18
05:46:58.0 14 Down 11
04:12:46.0 9 Up 11
19:04:42.0 14 Down 11
20:48:12.0 6 Down 4
10:14:13.0 18 Down 12
14:43:07.0 12 Up 15
17:40:04.0 9 Down 6
12:09:15.0 11 Down 5
23:29:23.0 3 Down 2
05:46:19.0 20 Down 3
06:34:22.0 3 Down 1
10:31:27.0 15 Down 7
20:39:57.0 4 Down 3
13:30:07.0 9 Down 5
18:57:52.0 11 Up 11
18:25:11.0 10 Down 5
10:04:40.0 17 Up 21
12:04:38.0 21 Down 14
22:27:24.0 11 Up 20
16:09:47.0 20 Up 20
21:02:25.0 10 Down 8
13:41:23.0 18 Up 21
06:23:30.0 18 Down 9
09:47:59.0 16 Up 18
21:07:08.0 3 Up 9
16:44:58.0 12 Down 5
19:26:12.0 16 Down 9
05:09:03.0 16 Down 12
06:55:30.0 16 Down 7
15:43:53.0 16 Up 20
00:48:41.0 18 Up 18
20:59:15.0 15 Up 17
20:24:02.0 17 Up 17
12:53:02.0 4 Up 6
11:50:24.0 18 Down 4
05:55:39.0 4 Down 2
13:14:43.0 5 Up 15
05:05:45.0 1 Up 17
04:02:04.0 7 Down 2
15:34:53.0 21 Up 21
16:41:14.0 7 Up 14
10:41:39.0 20 Down 17
10:56:25.0 1 Up 13
17:25:55.0 9 Down 7
12:57:31.0 16 Down 14
18:26:22.0 6 Up 13
08:17:26.0 8 Up 15
08:53:03.0 8 Up 21
19:30:52.0 7 Up 8
16:08:10.0 9 Down 4
19:58:13.0 8 Up 18
06:21:50.0 2 Up 9
18:00:30.0 5 Up 10
07:25:58.0 21 Down 12
10:53:32.0 14 Up 21
09:26:01.0 10 Up 13
07:21:34.0 1 Up 20
00:50:27.0 12 Down 3
17:52:01.0 12 Up 20
23:02:21.0 17 Down 3
08:49:29.0 6 Up 7
10:53:29.0 15 Up 20
12:44:20.0 1 Up 1
01:57:58.0 15 Up 15
19:25:57.0 3 Down 2
19:04:46.0 3 Down 1
02:39:42.0 21 Up 21
08:24:22.0 9 Up 20
09:36:34.0 1 Up 21
10:54:35.0 12 Up 19
18:54:19.0 15 Up 15
17:25:07.0 1 Up 15
18:10:58.0 15 Down 9
23:44:41.0 21 Up 21
15:57:08.0 16 Down 14
02:48:49.0 16 Up 17
15:21:10.0 20 Down 4
07:50:10.0 16 Down 13
23:01:15.0 6 Up 14
20:57:57.0 13 Up 16
15:13:22.0 11 Down 10
10:45:32.0 12 Down 11
17:53:17.0 3 Up 17
05:21:18.0 8 Down 6
15:41:33.0 9 Up 19
08:08:47.0 6 Down 4
09:34:54.0 12 Down 4
04:40:55.0 15 Up 15
22:48:08.0 21 Up 21
11:56:46.0 17 Down 12
14:38:44.0 11 Up 20
20:39:56.0 14 Up 18
00:13:48.0 6 Up 10
05:23:58.0 18 Up 18
07:04:55.0 10 Down 9
00:30:01.0 14 Down 12
05:55:28.0 13 Down 3
10:02:33.0 9 Up 17
11:16:22.0 8 Down 1
10:04:54.0 7 Down 4
10:55:34.0 8 Down 3
12:52:29.0 10 Down 6
13:10:50.0 17 Up 17
04:39:45.0 3 Down 2
02:08:26.0 3 Up 20
17:23:28.0 5 Down 3
08:23:17.0 3 Up 6
04:01:10.0 17 Up 18
21:57:44.0 6 Up 21
04:04:51.0 9 Down 5
02:37:59.0 6 Down 5
04:03:49.0 12 Down 6
23:02:01.0 16 Down 14
17:23:06.0 18 Down 3
06:24:56.0 5 Up 17
16:37:15.0 1 Up 4
23:42:00.0 5 Down 4
16:05:03.0 8 Up 18
10:44:09.0 3 Up 5
23:06:09.0 19 Up 21
06:11:05.0 7 Up 21
19:01:35.0 15 Up 21
19:45:54.0 18 Down 1
21:05:12.0 1 Up 2
11:54:22.0 19 Up 19
22:19:51.0 9 Down 5
02:00:30.0 6 Down 4
05:20:05.0 4 Up 19
10:28:08.0 21 Up 21
06:32:49.0 3 Up 8
05:56:41.0 3 Up 10
22:25:52.0 13 Down 4
08:05:45.0 7 Down 6
10:23:20.0 17 Up 18
07:15:33.0 14 Down 9
20:10:20.0 15 Down 7
04:27:55.0 16 Down 1
16:30:00.0 3 Down 1
08:55:45.0 15 Down 8
23:12:11.0 5 Up 5
15:54:08.0 19 Down 13
20:40:46.0 9 Up 20
01:55:25.0 4 Down 3
12:56:11.0 5 Up 13
15:32:56.0 19 Down 1
13:14:48.0 17 Down 9
05:52:15.0 14 Down 9
07:19:21.0 15 Down 8
10:27:51.0 18 Up 18
06:02:46.0 18 Up 19
05:50:30.0 1 Up 12
22:43:05.0 7 Down 5
14:08:59.0 18 Up 18
00:53:34.0 10 Up 17
16:39:18.0 21 Up 21
22:28:20.0 2 Up 5
12:49:46.0 11 Down 9
01:49:26.0 4 Down 2
20:24:35.0 19 Down 11
11:00:16.0 10 Up 16
16:51:35.0 16 Up 20
15:46:45.0 7 Down 3
02:05:51.0 17 Down 11
04:18:38.0 6 Up 18
07:21:27.0 20 Up 21
07:08:32.0 9 Down 5
09:29:19.0 16 Down 6
04:28:04.0 1 Up 2
22:51:05.0 13 Up 13
02:24:51.0 12 Up 14
21:52:45.0 1 Up 7
19:16:26.0 1 Up 9
21:07:26.0 11 Up 13
15:43:01.0 15 Up 16
21:00:33.0 7 Down 6
09:52:18.0 21 Up 21
16:02:54.0 2 Up 2
11:08:36.0 17 Up 18
22:11:18.0 11 Up 18
01:52:05.0 10 Down 5
07:09:20.0 16 Up 19
02:18:04.0 2 Up 3
07:48:05.0 8 Up 19
14:02:18.0 9 Up 15
12:03:47.0 6 Up 12
15:49:13.0 14 Down 12
12:29:17.0 11 Down 1
10:52:22.0 5 Up 20
19:23:02.0 21 Up 21
13:12:46.0 19 Up 19
17:17:08.0 10 Down 4
07:24:39.0 21 Up 21
12:45:51.0 7 Up 16
19:36:33.0 19 Up 21
15:08:38.0 12 Down 2
07:41:56.0 4 Up 18
20:50:28.0 20 Down 19
13:45:58.0 21 Down 10
10:44:47.0 10 Up 20
05:20:22.0 4 Down 1
06:44:40.0 19 Up 21
15:24:27.0 21 Up 21
03:59:13.0 8 Down 1
15:53:55.0 7 Down 2
19:39:39.0 18 Down 5
10:12:40.0 3 Down 1
15:05:21.0 18 Down 10
04:29:05.0 9 Down 3
16:42:55.0 6 Down 5
14:57:40.0 5 Up 20
17:15:37.0 15 Up 21
06:47:02.0 4 Up 5
18:27:32.0 19 Down 14
23:56:33.0 17 Down 11
06:23:29.0 9 Up 10
22:21:51.0 9 Up 16
00:34:44.0 21 Up 21
09:10:42.0 7 Up 10
00:14:47.0 3 Down 2
07:35:54.0 4 Up 5
23:24:22.0 12 Up 14
08:56:53.0 18 Up 18
11:11:54.0 8 Down 5
19:33:38.0 11 Down 3
18:35:27.0 14 Down 11
21:14:53.0 15 Up 18
16:59:25.0 3 Up 8
02:07:40.0 6 Up 17
01:51:31.0 18 Up 21
22:46:09.0 20 Down 4
15:27:54.0 2 Up 10
03:28:38.0 1 Up 9
22:27:04.0 21 Down 6
03:27:38.0 15 Down 8
07:45:02.0 14 Up 15
23:48:05.0 15 Up 15
07:47:14.0 3 Down 1
02:49:01.0 21 Down 5
23:58:31.0 2 Up 5
13:15:44.0 17 Down 9
05:46:35.0 5 Up 18
13:47:59.0 5 Down 1
04:43:13.0 19 Down 17
15:33:47.0 9 Up 18
23:59:16.0 21 Down 18
13:06:22.0 9 Up 14
09:59:03.0 3 Up 20
07:41:53.0 14 Up 16
17:37:47.0 2 Down 1
08:43:12.0 2 Down 1
22:56:30.0 17 Up 19
07:02:48.0 16 Down 2
15:57:34.0 8 Up 10
10:34:51.0 6 Down 3
06:10:52.0 12 Up 12
15:24:46.0 14 Up 18
16:43:39.0 18 Up 21
11:34:21.0 16 Up 21
05:54:46.0 14 Up 14
03:37:55.0 6 Up 19
04:49:11.0 6 Up 7
02:28:51.0 20 Down 17
05:15:49.0 2 Up 9
00:12:59.0 13 Down 10
15:36:54.0 3 Up 21
13:55:01.0 12 Down 6
02:36:20.0 4 Down 2
13:59:35.0 17 Up 17
00:16:42.0 12 Up 20
04:38:07.0 1 Up 10
06:29:46.0 14 Up 14
06:26:12.0 20 Up 20
11:58:24.0 6 Up 17
21:23:43.0 20 Up 20
09:52:32.0 2 Down 1
10:50:33.0 3 Up 19
16:23:32.0 19 Down 1
08:09:50.0 4 Up 5
16:16:37.0 6 Down 3
11:59:53.0 18 Up 19
08:35:54.0 14 Down 8
04:58:30.0 6 Up 9
10:35:50.0 12 Up 12
10:29:14.0 9 Down 4
14:29:58.0 21 Down 7
14:55:07.0 10 Up 16
06:58:27.0 17 Up 17
12:54:21.0 16 Up 20
10:21:58.0 13 Down 5
09:35:05.0 9 Down 7
10:59:39.0 20 Down 9
09:52:50.0 8 Down 1
05:11:14.0 17 Up 20
01:20:00.0 21 Up 21
04:27:56.0 14 Up 18
08:37:19.0 8 Down 3
12:00:24.0 11 Down 7
08:47:30.0 18 Up 21
00:47:29.0 12 Up 20
13:10:30.0 9 Up 17
04:41:42.0 12 Up 20
19:03:46.0 11 Up 15
05:11:42.0 2 Down 1
01:30:12.0 14 Up 17
19:00:21.0 19 Down 6
15:10:46.0 10 Up 14
03:47:05.0 3 Up 20
12:04:18.0 15 Down 5
06:00:51.0 7 Up 20
15:05:17.0 3 Up 10
10:34:05.0 1 Up 6
18:13:01.0 19 Up 21
21:31:12.0 6 Down 2
02:36:35.0 4 Up 19
14:31:28.0 2 Up 3
02:30:49.0 15 Down 10
09:06:07.0 5 Down 4
06:40:50.0 16 Up 17
05:17:44.0 17 Up 21
19:25:51.0 6 Up 10
23:40:39.0 2 Up 13
23:15:33.0 10 Down 9
06:26:09.0 12 Down 2
06:44:09.0 7 Up 10
01:16:48.0 1 Up 6
19:19:31.0 14 Down 2
11:40:19.0 3 Down 1
14:50:21.0 6 Up 15
23:32:32.0 12 Down 11
18:08:13.0 13 Up 18
16:58:33.0 7 Up 16
21:17:51.0 9 Down 5
09:31:55.0 19 Down 4
18:02:00.0 16 Down 2
10:04:35.0 12 Up 16
06:06:38.0 17 Down 2
05:40:11.0 2 Down 1
05:45:52.0 17 Up 17
12:04:06.0 12 Down 7
00:11:00.0 15 Up 16
23:32:22.0 20 Down 19
06:09:25.0 5 Up 13
20:56:56.0 4 Down 1
06:30:57.0 20 Up 21
19:00:14.0 5 Down 1
22:47:01.0 7 Up 10
23:59:35.0 18 Up 19
20:44:45.0 12 Up 13
14:12:49.0 14 Up 19
08:57:33.0 18 Down 3
23:09:30.0 4 Up 18
08:14:13.0 14 Up 19
19:19:01.0 8 Down 3
21:00:53.0 4 Down 1
01:37:35.0 5 Up 6
08:32:38.0 7 Down 5
21:44:05.0 13 Up 14
21:13:54.0 3 Down 1
13:24:05.0 2 Up 5
02:02:39.0 2 Down 1
22:02:09.0 3 Down 2
11:10:37.0 9 Down 6
06:22:38.0 5 Down 3
16:10:03.0 17 Up 18
06:16:47.0 13 Down 1
06:27:28.0 13 Up 16
19:53:47.0 21 Down 15
03:25:33.0 5 Down 2
22:08:16.0 14 Up 20
19:31:19.0 1 Up 14
00:41:30.0 18 Up 19
06:00:55.0 17 Down 2
03:12:39.0 12 Down 5
17:47:58.0 2 Down 1
21:25:10.0 14 Down 4
15:59:12.0 5 Up 14
01:06:30.0 6 Down 1
14:17:03.0 19 Up 19
21:33:13.0 1 Up 20
14:00:18.0 15 Up 21
09:24:29.0 10 Up 10
02:13:44.0 9 Down 6
02:46:10.0 16 Down 13
22:51:35.0 14 Down 12
09:41:16.0 21 Down 2
11:27:03.0 5 Up 12
00:05:00.0 5 Up 18
17:14:13.0 20 Down 2
21:14:36.0 11 Down 2
06:47:48.0 20 Down 5
00:16:13.0 20 Up 20
17:29:46.0 14 Down 3
12:21:45.0 1 Up 15
04:22:41.0 17 Up 20
09:42:47.0 11 Up 12
00:03:25.0 15 Down 13
18:05:12.0 16 Down 7
12:57:09.0 16 Up 16
04:59:28.0 4 Up 7
18:06:04.0 13 Up 19
05:58:58.0 9 Down 7
06:56:04.0 20 Down 19
09:22:40.0 18 Up 18
14:09:41.0 10 Down 5
06:41:47.0 2 Up 21
02:11:17.0 19 Down 2
12:41:35.0 13 Up 13
17:58:42.0 2 Down 1
07:28:06.0 16 Up 20
00:33:04.0 20 Up 20
08:24:52.0 21 Up 21
11:17:43.0 20 Up 21
03:30:02.0 14 Down 1
12:07:11.0 19 Up 21
03:39:11.0 15 Down 14
19:59:56.0 21 Up 21
14:17:43.0 1 Up 19
08:45:07.0 5 Down 1
19:39:48.0 9 Down 7
05:52:29.0 2 Down 1
21:44:53.0 10 Down 3
16:54:07.0 5 Up 17
04:54:01.0 4 Up 9
19:12:30.0 12 Down 2
13:00:26.0 18 Down 5
16:20:58.0 20 Up 20
16:42:24.0 17 Down 5
03:56:49.0 13 Up 16
22:16:49.0 11 Up 12
14:22:13.0 11 Down 6
04:56:25.0 14 Up 16
02:34:37.0 7 Up 10
16:56:05.0 6 Down 5
07:51:52.0 4 Up 16
21:41:18.0 19 Down 1
14:28:06.0 17 Down 9
18:17:35.0 1 Up 19
05:08:48.0 17 Down 8
06:14:54.0 11 Down 4
01:16:30.0 9 Up 13
06:48:55.0 4 Down 3
08:56:07.0 2 Up 19
07:53:31.0 2 Down 1
00:33:20.0 11 Down 2
04:01:01.0 1 Up 5
09:26:18.0 10 Up 14
07:40:41.0 1 Up 5
08:13:38.0 1 Up 4
18:39:37.0 8 Down 6
11:15:58.0 4 Up 18
14:13:41.0 13 Down 5
13:15:09.0 10 Up 13
17:21:04.0 15 Down 12
16:18:40.0 20 Down 1
05:29:09.0 3 Down 1
23:53:15.0 21 Up 21
04:57:42.0 4 Down 3
03:58:59.0 20 Up 20
12:15:43.0 10 Up 21
22:27:13.0 15 Up 17
17:59:29.0 5 Down 4
14:02:53.0 1 Up 1
11:41:22.0 8 Down 5
14:54:56.0 10 Down 8
16:10:44.0 5 Up 15
19:53:23.0 3 Down 1
22:17:31.0 15 Up 21
05:32:18.0 14 Up 14
20:59:52.0 12 Up 14
01:11:26.0 13 Up 16
21:37:54.0 2 Down 1
10:39:10.0 7 Down 2
15:13:11.0 8 Down 5
02:19:32.0 1 Up 20
00:38:10.0 2 Up 6
05:09:08.0 7 Down 4
12:45:57.0 14 Up 20
05:13:18.0 9 Down 3
23:57:11.0 14 Down 7
12:37:01.0 19 Down 16
03:30:11.0 19 Up 20
18:28:25.0 13 Down 9
14:48:41.0 14 Down 3
09:50:41.0 17 Up 21
15:12:28.0 5 Up 9
03:40:36.0 7 Up 13
10:25:24.0 6 Up 19
07:13:38.0 19 Up 21
21:28:43.0 21 Down 20
08:51:09.0 3 Down 1
22:10:38.0 3 Down 2
13:29:44.0 4 Up 7
07:48:59.0 5 Down 3
04:31:46.0 12 Down 6
05:05:45.0 20 Up 21
14:07:01.0 1 Up 3
16:31:17.0 5 Down 1
22:04:21.0 12 Up 17
16:14:38.0 4 Down 3
12:26:43.0 20 Up 21
10:03:22.0 20 Up 20
10:44:52.0 8 Down 4
09:39:35.0 1 Up 4
03:09:24.0 7 Up 12
03:31:42.0 13 Up 13
12:53:13.0 17 Down 9
15:45:45.0 21 Down 8
10:39:15.0 18 Up 20
06:09:06.0 8 Up 8
17:18:48.0 10 Down 2
16:58:37.0 11 Down 4
21:30:55.0 2 Down 1
08:37:39.0 13 Down 11
15:58:19.0 21 Down 19
00:00:15.0 20 Down 14
13:26:03.0 12 Down 9
08:05:58.0 19 Up 20
02:10:03.0 11 Up 16
14:34:19.0 1 Up 21
21:09:18.0 12 Down 2
05:31:27.0 21 Down 7
09:35:53.0 2 Up 18
04:26:35.0 6 Down 4
18:56:41.0 12 Up 18
02:18:39.0 11 Up 20
03:41:04.0 20 Down 6
04:24:47.0 8 Up 15
03:03:11.0 9 Down 2
08:25:49.0 4 Up 5
11:40:40.0 19 Down 9
20:52:10.0 14 Up 14
13:35:07.0 19 Down 5
12:27:07.0 1 Up 12
23:29:18.0 5 Up 15
18:36:46.0 6 Down 2
11:01:47.0 16 Up 17
18:42:51.0 11 Down 7
03:06:21.0 5 Down 1
18:29:27.0 17 Down 12
05:15:27.0 11 Up 16
09:50:22.0 5 Up 12
23:05:20.0 8 Up 13
16:31:43.0 12 Down 1
19:34:16.0 9 Up 10
11:22:54.0 18 Up 19
22:18:36.0 3 Up 9
15:08:56.0 5 Down 2
15:09:13.0 12 Up 12
15:07:33.0 1 Up 6
13:53:35.0 20 Up 20
15:13:39.0 16 Up 20
03:57:29.0 15 Down 12
06:25:13.0 2 Down 1
13:35:26.0 7 Up 9
04:32:48.0 9 Up 20
00:15:14.0 10 Up 15
20:30:16.0 11 Down 1
19:40:40.0 12 Up 21
06:24:18.0 14 Down 3
03:01:47.0 20 Down 14
13:31:13.0 6 Up 9
12:01:09.0 21 Down 2
21:23:04.0 16 Up 18
11:09:44.0 13 Down 2
02:40:30.0 4 Up 13
06:14:06.0 10 Down 7
10:51:28.0 13 Down 7
09:26:35.0 18 Up 20
03:50:53.0 10 Up 16
10:21:29.0 14 Down 5
07:37:52.0 10 Down 2
14:09:28.0 12 Down 10
00:41:02.0 9 Down 7
06:14:45.0 18 Up 21
16:37:55.0 5 Down 1
11:09:17.0 14 Up 18
06:25:41.0 2 Up 2
11:54:06.0 14 Up 16
06:40:22.0 17 Up 19
11:46:59.0 18 Down 9
01:42:52.0 5 Up 7
19:17:35.0 3 Up 12
16:16:59.0 12 Up 12
08:29:11.0 10 Down 9
11:02:18.0 12 Up 12
18:22:19.0 1 Up 9
19:08:46.0 14 Down 5
05:44:29.0 3 Down 1
16:28:40.0 11 Down 5
01:01:20.0 3 Down 1
09:41:51.0 14 Down 5
09:09:56.0 8 Up 19
17:50:01.0 20 Down 4
03:44:07.0 2 Down 1
22:03:02.0 10 Down 3
11:19:23.0 14 Up 16
19:17:03.0 10 Up 20
02:11:07.0 5 Up 17
17:00:55.0 10 Down 7
09:09:43.0 4 Up 5
18:01:11.0 6 Up 21
17:39:54.0 2 Down 1
00:27:06.0 2 Up 3
11:37:33.0 21 Up 21
03:59:26.0 3 Up 7
00:35:33.0 6 Down 3
07:46:01.0 18 Up 18
13:53:02.0 5 Up 20
08:24:16.0 6 Down 2
00:51:51.0 21 Down 18
03:02:13.0 15 Down 11
03:18:53.0 20 Up 20
14:31:39.0 14 Down 12
11:45:22.0 10 Up 11
12:27:21.0 13 Up 14
22:20:50.0 19 Down 7
11:36:39.0 7 Down 4
20:10:27.0 13 Up 15
07:16:50.0 20 Up 21
15:42:25.0 5 Down 4
06:58:38.0 19 Up 20
08:01:35.0 20 Down 1
17:19:39.0 18 Up 19
06:27:27.0 11 Down 6
18:14:55.0 5 Up 11
19:16:32.0 4 Down 2
13:40:16.0 14 Up 19
10:26:56.0 10 Down 8
14:15:31.0 2 Up 4
14:41:40.0 21 Up 21
22:40:56.0 10 Down 8
06:37:37.0 11 Down 4
18:43:53.0 15 Down 1
00:39:37.0 13 Down 1
10:33:06.0 8 Down 5
00:50:18.0 9 Up 9
19:24:35.0 13 Down 7
04:27:42.0 4 Up 19
14:24:59.0 2 Down 1
06:25:56.0 11 Up 14
05:46:34.0 10 Up 13
00:13:11.0 10 Up 20
14:48:39.0 13 Down 6
06:28:29.0 9 Down 8
10:59:21.0 14 Down 8
00:31:54.0 18 Up 20
17:45:17.0 19 Up 21
21:57:02.0 20 Up 21
15:32:51.0 18 Down 11
12:32:05.0 10 Up 11
05:28:41.0 5 Up 10
08:49:43.0 18 Down 14
09:38:40.0 13 Up 15
15:45:54.0 19 Down 7
03:22:07.0 19 Up 19
17:33:42.0 16 Down 14
04:13:18.0 12 Down 4
11:25:23.0 18 Up 21
07:06:16.0 4 Down 1
07:13:03.0 18 Up 18
02:41:04.0 4 Down 1
11:25:25.0 19 Down 14
19:43:42.0 10 Down 5
14:55:58.0 20 Down 6
03:30:44.0 10 Down 6
16:25:59.0 13 Down 3
04:01:40.0 5 Up 10
09:45:06.0 7 Up 21
13:55:39.0 11 Up 13
12:35:13.0 20 Up 20
02:02:55.0 17 Down 9
05:41:39.0 21 Up 21
11:39:46.0 12 Up 17
04:03:03.0 2 Down 1
17:05:18.0 13 Down 6
11:24:38.0 7 Down 5
20:57:59.0 1 Up 19
11:36:37.0 19 Up 21
08:18:28.0 14 Down 3
18:02:18.0 17 Down 9
22:31:31.0 17 Down 16
21:32:29.0 16 Up 21
16:35:52.0 5 Up 5
15:52:21.0 13 Down 8
23:12:10.0 2 Down 1
18:49:56.0 4 Up 16
01:54:38.0 18 Down 3
19:06:25.0 13 Down 6
12:46:45.0 16 Up 21
18:47:19.0 20 Down 2
07:13:10.0 2 Down 1
14:05:34.0 20 Down 9
00:52:50.0 16 Up 20
09:09:08.0 8 Up 15
12:13:56.0 11 Down 5
18:54:35.0 19 Up 19
09:24:00.0 2 Down 1
20:45:03.0 7 Up 7
07:13:12.0 14 Down 10
12:43:49.0 16 Down 8
10:24:35.0 6 Down 2
18:47:10.0 15 Down 4
14:20:00.0 7 Down 3
16:23:27.0 1 Up 3
03:49:43.0 10 Up 11
07:54:45.0 11 Down 10
01:10:00.0 7 Down 1
20:21:28.0 18 Down 11
05:27:04.0 6 Up 17
02:51:00.0 1 Up 21
00:24:12.0 9 Up 17
11:49:14.0 21 Up 21
11:58:43.0 9 Down 2
12:27:10.0 9 Up 16
06:53:27.0 4 Up 8
10:38:41.0 15 Up 16
04:08:19.0 12 Down 6
09:51:28.0 17 Down 15
22:00:53.0 16 Down 9
11:22:08.0 4 Down 1
21:51:47.0 14 Down 3
14:49:46.0 3 Down 1
16:33:11.0 14 Up 18
08:56:17.0 19 Down 2
02:48:07.0 14 Up 15
18:20:53.0 8 Up 9
20:42:39.0 10 Up 13
15:20:35.0 1 Up 9
00:26:41.0 5 Up 17
15:41:22.0 2 Down 1
